Bonus Episode: Return to Marielda Marathon Livestream
Transcriber:anachilles#0191 (start to approx. 4:57:30 using YouTube feed); thedreadbiter (4:57:30 to end; edits)
[Unnamed Marielda music plays under narration]        
Austin (as Samol):        Well, I suppose I've got a story or two left in these old bones. And hell, since it is another one about Marielda, why not make it about stories and the people who tell them. Now, I know what you might be thinking: Physicality alive, in the era that The Six operated in Marielda, it was knowledge which was forbidden, turned into contraband and currency both, not stories. But as anyone ever wounded by art can tell you, fiction is a sharper knife than information could ever be. And living fiction, played out in front of your eyes and ears? Well, very few things are as well honed as that. And so it was that Samothes, ever jealous and increasingly suspicious that his erstwhile beau might conquer his capital with culture instead of cudgel, all but forbade the theater.
Art:        They do come back. They, they rejoin the company, but maybe some murder and conspiracy happens in Marielda for a couple days.
Austin:        For a little bit, yeah, sure. The thing that happened here was, because there was a mystery at the heart of it. Uh, that y'all were leaving Nacre when Tristero did the thing. You were right on the border. And so as Tristero hid Nacre from the world, your identities got caught up in it. And you kind of passed through, and because of the weirdness of the magic, lost yourselves temporarily, lost at the border of Nacre. 
And, and now we — I mean, you know your name. You don't have your memories back, though, right? Uh, so if you ever find Nacre — I mean, this was also why this information was so well-hidden. Because the Font Men know, the Font Men have it written down, that Nacre is still a place. Uh... Samothes's magic keeps that part, knowledge — like that part, protected in the Inkwell or whatever. So you also are the only people in the world who know about this place Nacre that exists. That you could go back to, I guess. Which, that's fun.
Art:        That is fun.
Austin:        Anyway...
Janine:        Who would ever want to go there, though?
Austin:        It's a nice place!
Jack:        I don't think anything bad could ever come from visiting Nacre.
Janine:        Yeah.
Austin:        No, it seems great.
Austin:        All right. We should take... like a 5-minute break before we say goodbye, and I reveal what REALIS is, and stuff.
Art:        Yeah.
Austin:        Uh... thank you so much for joining us for this episode. Uh...
Ali:        Oh, do we want any epilogue stuff with, with Aubrey...
Austin:        Yeah, do we? What's the final image of —
Ali:        Castille, and Edmund? [laughing]
Austin:        Of this crew, The Six?
Sylvia:        Aubrey kept the fake head as a souvenir.
Ali:         [cackling]
Austin:        Great. Wonderful.
Sylvia:        Just in her room.
Austin:        It really changes the Four Conversations scene to just have that in the background now.
Sylvia:         Yeah.
Ali:        Jesus Christ. [snorts]
Sylvia:        The tricorn hat's on it.
Austin:        Ugh...
Jack:        Uh... it's just the Hitchcocks sitting in their, in their blue chairs down the basement of the place. Because like, we're going to do another — within the fiction, we're going to do another job in like —
Austin:        Yeah. Yeah.
Jack:        Two weeks, or whatever. We're just, the planning, we keep doing it. And, uh, uh, uh, Edmund is saying —
Jack (as Edmund):        I — like, was the bird death? Did it come down...
Austin and Janine:        [laughing]
Jack (as Edmund):        And take me?
Jack:        And Ethan is saying,
Jack (as Ethan):        No, like, the bird was a representation of you becoming the kind of person you could be.
Austin:         Oh...
Jack:        And Edmund's like —
Jack (as Edmund):        The kind of person, what — the kind of person that I, Edmund, can be? Or the character could be?
Jack:        They just argue all evening.
Austin:        [laughing] kescon3 says, “I hope the play runs for multiple nights.” You have to go back and do it all again.
Jack and Ali:        [laughing]
Austin:        I don't think we could if we tried to. If you asked us to recreate this from memory...
Ali:        [cackling]
Art:        And, uh, Samolephant ends up being in all of the rest of the episodes of Marielda.
Austin:        Yeah, just in the background — just offscreen.
Ali:        Just offscreen — yeah, yeah, yeah. Yeah, yeah, yeah. Yeah, yeah, yeah, yeah, yeah.
Art:        All over it. Anything, any scene you can imagine from Marielda from here on, Samolephant is in the background.
Austin:        [comedown from laughing] Ugh... is there a final —
Jack:        What's Castille doing?
Austin:        Castille/Maelgwyn, yeah, what's —
Ali:        Uh... yeah. I guess they're like, sitting on the roof of her weird apartment, down in the like, industrial part of the city.
Austin:        Uh-huh.
Ali:        Looking out at the lava.
Austin:        Uh-huh.
Ali:        There's a bottle of champagne sitting between them. [laughing] She still can't drink it.
Austin (as Maelgwyn):         I just don't think I'm a good actor.
Ali (as Castille):         You were great, what are you talking about?
Austin (as Maelgwyn):        I don't think anybody believed me.
Ali (as Castille):        I — we were spies. We were supposed to be —
Austin (as Maelgwyn):        Spies get believed! If you're a spy, you're supposed to be convince someone of something.
Ali:        [laughing]
Ali (as Castille):        Well we were very convincing that, uh, the, the heist was happening. Weren’t we doing a heist? No.
Austin (as Maelgwyn):         No, we were doing like a... what were we doing?
Ali (as Castille):        Well, we were very convincing that that general sucked, so...
Austin (as Maelgwyn):        Yeah, I'll take it.
Ali (as Castille):        Yeah. Thank you.
Austin (as Maelgwyn):        Do you want — no...
Ali (as Castille):        You say, “you're welcome.”
Austin (as Maelgwyn):        You're welcome. Sorry. I — yeah. I'm still...
Art:        [chuckling]
Austin (as Maelgwyn):        Shaking off the rust, you know?
Ali (as Castille):        Sure, sure. Well.
Austin:        And then I —
Austin (as Maelgwyn):        It's very weird to be told to pretend to be someone you're not… So that your friends can break into a different one of... one of your father's secret libraries, to find out who they — not they, but people they know, really are. It... A little dizzying. I'm glad we're back out here, things are simpler.
Ali (as Castille):        Maybe we should take all of the knowledge and throw it into the streets. Then things won't be awkward anymore.
Austin (as Maelgwyn):        Yeah, I'll think about it.
Ali:        [giggling]
Austin:        And then just, pours two more glasses of champagne, even though he knows better.
Ali:        [laughing]
Austin:        And sips his.
[Unnamed Marielda music plays]
REALIS - 4:57:30
Austin:        Uh, we are going to say good night, but before we do, I’m just going to introduce everyone to something new, I guess. REALIS. Here is, and this is a surprise I think to everybody on the call too. I got a message, I got a message, 9:42, [laughs] two hours ago, from Annie, who said if you need a hastily thrown together REALIS background image.
Ali and Janine: [laughing]
Jack:        Incredible.
Austin:        And there it is.
Jack:        God, the greatest.
Austin:        And Jack, I guess I’ll just play REALIS demo over me reading this, right?
Sylvia:        Oh, wow.
Jack:        I think it is too aggr — I don’t think that it will, I don’t think that it would sit. I think that you should read it, and then we should do the music.
Austin:        I’ll read it, and then we’ll play the music, the two pieces back to back. I’ll play the first one, and then we’ll say goodbye, and then we’ll go out —
Jack:        We’ll do Golden Age?
Austin:        I’m gonna, I think we do REALIS demo, and then we go out on Golden Age.
Jack:        Okay. I’ll say this, this is earlier than the way we share music basically ever.
Austin:        We never do this. Y’all have —
Jack:        This is because you raised so much money.
Austin:        Are you kidding me?
Ali:        [laughs]
Jack:        This is unmixed, this is unfinished. This is figuring out —
Austin:        Well, I’m not gonna play it. I’m gonna read, and then we’ll play it after. Right?
Jack:        Yeah, I just wanna get people’s expectations in the right zone.
Austin:        Yeah, I gotcha. I appreciate it.
[reading] “This universe prizes passivity except after wisdom gained, recognizes friendships strength but rewards solitary achievement, shifts in scope and scale according to the needs of the story or the whims of its tellers, demands honesty in consequences but care at the table, is an inverted Twilight Mirage, psychedelic space and sword & sorcery, mumbling mystics at the castle observatory, meteors cleaved clean with broadswords, a thousand moons in fatal orbit with an unreachable world called Realis.”
Uh, Jack, do you wanna get in here on this document and do this dramatic read through of the first play example in this game that I’ve been writing?
Ali:        [laughs]
Jack:        Yeah, link me.
Austin:        I’ll link you. Janine, I think, is already in the doc.
